seller_id,seller_name,email,phone,city,state,country,seller_rating,seller_status,joined_date,_dq_issue
S00983,Yuvraj Grocery Exports,yuvrajgroceryexports112@gmail.com,6231261632,Mumbai,Maharashtra,India,2.8,Active,2025-03-23,
S00656,Furniture Retail Pvt Ltd - Barad,furnitureretailpvtlt499@gmail.com,8140703491,Kolkata,West Bengal,India,1.8,Active,2023-10-29,
S00448,Banik Mart,banikmart855@gmail.com,7849939089,Bengaluru,Karnataka,India,2.5,Inactive,2021-10-05,
S00084,Mobiles & Accessories Exports - Amble,mobilesaccessoriesex885@gmail.com,8271774490,Ahmedabad,Gujarat,India,3.1,Active,2024-03-06,
S00706,Manda Collection,mandacollection497@gmail.com,7742318306,Ahmedabad,Gujarat,India,1.9,Active,2021-05-04,
S00669,Sarna Mart,sarnamart715@gmail.com,8995996100,Jaipur,Rajasthan,India,4.3,Active,2020-01-31,
S00715,Sengupta House,senguptahouse852@gmail.com,8568044731,Mumbai,Maharashtra,India,2.8,Active,2024-04-14,
S00057,Memon Exports,memonexports508@gmail.com,6289517187,Bengaluru,Karnataka,India,1.4,Active,2026-05-05,
S00165,Zaid Home & Lifestyle House,zaidhomelifestylehou419@gmail.com,9677219034,Chennai,Tamil Nadu,India,1.6,Active,2022-03-28,
S00599,Ekta Toys & Baby Care House,ektatoysbabycarehous711@gmail.com,9952366878,Bengaluru,Karnataka,India,3.6,Active,2021-07-31,
S00290,Idika Furniture Emporium,idikafurnitureempori647@gmail.com,9112535544,Indore,Madhya Pradesh,India,3.8,Active,2023-12-28,duplicate_seller_record
S00294,Sports & Fitness Hub - Arora,sportsfitnesshubaror931@gmail.com,8783174564,Kochi,Kerala,India,2.4,Active,2024-11-13,
S00042,Shanker Books & Stationery Store,shankerbooksstatione248@gmail.com,9783777014,Hyderabad,Telangana,India,2.7,Active,2022-06-08,
S00331,Sports & Fitness Mart - Sule,sportsfitnessmartsul473@gmail.com,7649082771,Delhi,Delhi,India,4.0,Active,2025-07-25,
S00826,Vora Retail Pvt Ltd,voraretailpvtltd31@gmail.com,9151169666,Delhi,Delhi,India,4.0,Active,2022-11-07,
S00121,Kitchenware Mart - Bedi,kitchenwaremartbedi125@gmail.com,9652404157,Bengaluru,Karnataka,India,3.9,Active,2021-05-26,
S00155,Nath Sports & Fitness Emporium,nathsportsfitnessemp955@gmail.com,7982807374,Bengaluru,Karnataka,India,4.3,Active,2023-08-03,
S00143,Mittal Kitchenware Retail Pvt Ltd,mittalkitchenwareret224@gmail.com,9509977008,Delhi,Delhi,India,3.7,Active,2024-12-08,
S00615,Footwear Enterprises - Devan,footwearenterprisesd351@gmail.com,9371470827,Delhi,Delhi,India,2.4,Active,2025-05-16,
S00548,Yahvi Toys & Baby Care Retail Pvt Ltd,yahvitoysbabycareret978@gmail.com,6783332116,Patna,Bihar,India,4.9,Active,2022-08-30,
S00522,Electronics Hub - Patil,electronicshubpatil420@gmail.com,9243807017,Mumbai,Maharashtra,India,3.2,Active,2021-03-07,
S00196,Raagini Beauty Traders,raaginibeautytraders543@gmail.com,8932133480,Mumbai,Maharashtra,India,4.1,Inactive,2025-06-16,duplicate_seller_record
S00417,Grocery Enterprises - Subramanian,groceryenterprisessu999@gmail.com,7539613674,Jaipur,Rajasthan,India,4.1,Active,2025-08-28,
S00484,Baral Ventures,baralventures505@gmail.com,9140578617,Mumbai,Maharashtra,India,1.6,Active,2019-03-18,
S00385,Gill Sports & Fitness Store,gillsportsfitnesssto483@gmail.com,9062397265,Indore,Madhya Pradesh,India,2.3,Active,2026-02-01,
S00961,Warrior Kitchenware Emporium,warriorkitchenwareem640@gmail.com,6534864010,Patna,Bihar,India,4.6,Active,2020-07-14,
S00934,Toys & Baby Care House - Mishra,toysbabycarehousemis818@gmail.com,9595450891,Bengaluru,Karnataka,India,4.4,Active,2023-11-11,
S00202,Merchant Grocery Exports,merchantgroceryexpor842@gmail.com,8704331541,Patna,Bihar,India,4.0,Active,2023-11-30,
S00613,Samarth Footwear Enterprises,samarthfootwearenter519@gmail.com,9409038021,Nagpur,Maharashtra,India,2.9,Active,2023-06-24,
S00327,Mobiles & Accessories Ventures - Dara,mobilesaccessoriesve621@gmail.com,7933051728,Mumbai,Maharashtra,India,4.3,Active,2026-04-14,
S00958,Grocery Retail Pvt Ltd - Mani,groceryretailpvtltdm165@gmail.com,7750566186,Patna,Bihar,India,2.6,Active,2026-02-24,
S00618,Tank Co.,tankco989@gmail.com,9596089319,Chennai,Tamil Nadu,India,3.8,Active,2022-07-20,
S00704,Sports & Fitness Collection - Hari,sportsfitnesscollect89@gmail.com,7415131528,Chennai,Tamil Nadu,India,3.1,Active,2024-10-01,
S00264,Deshmukh Traders,deshmukhtraders531@gmail.com,8677005184,Delhi,Delhi,India,4.3,Active,2025-02-07,
S00903,Electronics Mart - Dixit,electronicsmartdixit487@gmail.com,9832102192,Mumbai,Maharashtra,India,3.9,Active,2025-02-14,
S00628,Nidhi Kitchenware Retail Pvt Ltd,nidhikitchenwarereta650@gmail.com,8233438364,Mumbai,Maharashtra,India,3.9,Active,2020-08-11,
S00361,Borde Enterprises,bordeenterprises748@gmail.com,8781891371,Chennai,Tamil Nadu,India,4.0,Active,2025-07-02,
S00745,Books & Stationery Enterprises - Saha,booksstationeryenter501@gmail.com,6392355580,Kolkata,West Bengal,India,3.8,Active,2019-11-13,
S00910,Badal Ventures,badalventures481@gmail.com,8175889144,Ahmedabad,Gujarat,India,4.5,Inactive,2025-08-31,
S00355,Mishra Grocery Ventures,mishragroceryventure776@gmail.com,7278469973,Mumbai,Maharashtra,India,2.6,Inactive,2022-05-12,
S00108,Chander Retail Pvt Ltd,chanderretailpvtltd331@gmail.com,7584143842,Hyderabad,Telangana,India,3.8,Active,2020-01-18,
S00924,Sinha Grocery Enterprises,sinhagroceryenterpri257@gmail.com,6847242642,Surat,Gujarat,India,2.7,Active,2024-11-02,
S00179,Sports & Fitness Hub - Bajwa,sportsfitnesshubbajw644@gmail.com,9661889241,Nagpur,Maharashtra,India,3.0,Active,2021-04-12,
S00742,Dhawan Hub,dhawanhub975@gmail.com,7250142576,Kochi,Kerala,India,2.5,Active,2020-08-27,
S00658,Gautam Footwear Store,gautamfootwearstore433@gmail.com,9144942965,Mumbai,Maharashtra,India,4.2,Active,2021-03-28,
S00443,Toys & Baby Care Retail Pvt Ltd - Borde,toysbabycareretailpv998@gmail.com,9366941180,Mumbai,Maharashtra,India,1.8,Inactive,2024-04-12,
S00849,Omaja Sports & Fitness Retail Pvt Ltd,omajasportsfitnessre25@gmail.com,7692492693,Nagpur,Maharashtra,India,2.4,Active,2021-10-03,
S00920,Fashion Hub - Sastry,fashionhubsastry211@gmail.com,9685507896,Jaipur,Rajasthan,India,4.3,Active,2023-03-08,
S00600,Charles Mobiles & Accessories Co.,charlesmobilesaccess540@gmail.com,7135030587,Bengaluru,Karnataka,India,4.6,Inactive,2019-09-02,
S00239,Mangal Hub,mangalhub671@gmail.com,9550375899,Delhi,Delhi,India,3.5,Active,2024-01-28,
S00860,Nagar Store,nagarstore52@gmail.com,6658373792,Chennai,Tamil Nadu,India,3.5,Active,2025-08-21,
S00478,Abhiram Electronics Traders,abhiramelectronicstr493@gmail.com,8975679228,Hyderabad,Telangana,India,3.9,Active,2026-06-25,
S00544,Ishaan Beauty Collection,ishaanbeautycollecti776@gmail.com,8965555356,Patna,Bihar,India,3.2,Active,2022-12-29,
S00754,Hemang Fashion Emporium,hemangfashionemporiu221@gmail.com,9424809624,Ahmedabad,Gujarat,India,2.9,Active,2019-03-18,
S00284,Mukhopadhyay Mobiles & Accessories Retail Pvt Ltd,mukhopadhyaymobilesa539@gmail.com,9780856271,Bengaluru,Karnataka,India,4.0,Active,2019-02-04,
S00390,Nilima Fashion Collection,nilimafashioncollect791@gmail.com,7625701658,Jaipur,Rajasthan,India,1.6,Active,2022-01-10,
S00136,Harish Grocery Exports,harishgroceryexports570@gmail.com,9056856624,Kochi,Kerala,India,3.2,Active,2024-04-23,
S00023,Handa Exports,handaexports683@gmail.com,6586923226,Kochi,Kerala,India,1.6,Active,2022-09-22,
S00724,Kapur Mobiles & Accessories Retail Pvt Ltd,kapurmobilesaccessor359@gmail.com,7503446945,Kolkata,West Bengal,India,3.8,Active,2021-11-09,
S00020,Yadav Books & Stationery Mart,yadavbooksstationery962@gmail.com,7411824493,Mumbai,Maharashtra,India,4.0,Active,2026-02-10,
S00803,Comar Emporium,comaremporium262@gmail.com,8787158415,Jaipur,Rajasthan,India,3.3,Active,2025-02-03,
S00097,Bhagat Books & Stationery Hub,bhagatbooksstationer400@gmail.com,9065405153,Mumbai,Maharashtra,India,4.1,Active,2025-07-11,
S00281,Shroff Sports & Fitness Emporium,shroffsportsfitnesse718@gmail.com,8341651827,Lucknow,Uttar Pradesh,India,3.0,Active,2025-06-07,
S00028,Janya Sports & Fitness Exports,janyasportsfitnessex694@gmail.com,7994680443,Pune,Maharashtra,India,3.3,Active,2026-05-05,
S00442,Rout Co.,routco429@gmail.com,7620443973,Kolkata,West Bengal,India,3.2,Active,2024-02-20,
S00588,Loke Traders,loketraders965@gmail.com,8240338105,Hyderabad,Telangana,India,3.8,Inactive,2022-08-22,
S00405,Furniture Exports - Jani,furnitureexportsjani428@gmail.com,7730147195,Chennai,Tamil Nadu,India,3.7,Active,2021-11-22,
S00374,Reva Fashion House,revafashionhouse125@gmail.com,8546015851,Hyderabad,Telangana,India,4.3,Active,2022-04-02,
S00890,Ethan Mobiles & Accessories Emporium,ethanmobilesaccessor841@gmail.com,9825588255,Bengaluru,Karnataka,India,3.3,Active,2023-03-05,
S00554,Chokshi Exports,chokshiexports23@gmail.com,9567566184,Surat,Gujarat,India,2.9,Inactive,2025-02-22,
S00407,Footwear Traders - Sarma,footweartraderssarma299@gmail.com,6832192855,Kolkata,West Bengal,India,4.3,Active,2022-05-18,
S00069,Khatri Ventures,khatriventures71@gmail.com,7933529042,Delhi,Delhi,India,4.8,Active,2020-12-15,
S00051,Devansh Beauty Retail Pvt Ltd,devanshbeautyretailp651@gmail.com,9175655125,Ahmedabad,Gujarat,India,3.3,Active,2026-06-06,
S00386,Beauty Store - Venkataraman,beautystorevenkatara131@gmail.com,6904217762,Bengaluru,Karnataka,India,4.1,Active,2022-04-23,
S00716,Din Enterprises,dinenterprises991@gmail.com,9847488360,Bengaluru,Karnataka,India,4.9,Active,2023-03-07,
S00416,Electronics Collection - Mahajan,electronicscollectio184@gmail.com,6716781126,Pune,Maharashtra,India,3.3,Active,2020-02-21,
S00015,Harsh Home & Lifestyle Retail Pvt Ltd,harshhomelifestylere498@gmail.com,9360260647,Ludhiana,Punjab,India,2.9,Active,2025-03-26,
S00818,Kapur Mart,kapurmart408@gmail.com,6311964258,Ahmedabad,Gujarat,India,3.1,Active,2023-04-27,
S00067,Isaac Grocery House,isaacgroceryhouse380@gmail.com,9926179640,Kochi,Kerala,India,4.0,Active,2023-12-27,
S00757,Parth Grocery Exports,parthgroceryexports262@gmail.com,9091785138,Hyderabad,Telangana,India,3.2,Active,2022-07-15,
S00266,Lad Collection,ladcollection236_at_gmail,6843222591,Hyderabad,Telangana,India,3.9,Active,2022-09-14,invalid_email_format
S00562,Hardik Beauty Exports,hardikbeautyexports144@gmail.com,9585988310,Kochi,Kerala,India,2.7,Active,2022-05-12,
S00286,Kitchenware Emporium - Prashad,kitchenwareemporiump875@gmail.com,9472929314,Delhi,Delhi,India,4.2,Active,2023-04-10,
S00577,Nirja Sports & Fitness Hub,nirjasportsfitnesshu135@gmail.com,6102258030,Bengaluru,Karnataka,India,3.9,Active,2025-09-11,
S00675,Chandra Grocery Mart,chandragrocerymart548@gmail.com,7898469081,Mumbai,Maharashtra,India,3.7,Inactive,2021-12-13,
S00168,Fashion Ventures - Khalsa,fashionventureskhals546@gmail.com,8982544948,Lucknow,Uttar Pradesh,India,4.8,ACTIVE!,2020-01-26,invalid_seller_status
S00419,Dhillon Kitchenware Traders,dhillonkitchenwaretr511@gmail.com,6269524991,Mumbai,Maharashtra,India,4.1,Active,2024-10-30,
S00776,Amara Home & Lifestyle Ventures,amarahomelifestyleve1@gmail.com,8694725878,Jaipur,Rajasthan,India,2.9,Active,2021-12-18,
S00763,Iyengar Store,iyengarstore469@gmail.com,8327352410,Bengaluru,Karnataka,India,2.6,Active,2021-09-30,
S00252,Electronics House - Pandey,electronicshousepand554@gmail.com,8085887704,Bengaluru,Karnataka,India,4.4,Active,2024-10-05,
S00790,Home & Lifestyle Ventures - Varghese,homelifestyleventure915@gmail.com,7323421089,Ahmedabad,Gujarat,India,4.6,Active,2020-06-05,
S00058,Electronics Collection - Dugar,electronicscollectio347@gmail.com,9158657809,Ludhiana,Punjab,India,1.9,Active,2022-03-23,
S00369,Kitchenware Mart - Sandal,kitchenwaremartsanda198@gmail.com,6091093911,Bengaluru,Karnataka,India,2.1,Active,2023-03-20,
S00255,Sura Kitchenware Ventures,surakitchenwareventu775@gmail.com,6158144914,Mumbai,Maharashtra,India,4.1,Active,2023-06-07,
S00807,Lad Emporium,lademporium739@gmail.com,8014843991,Kochi,Kerala,India,1.9,Active,2020-08-11,
S00841,Hegde Hub,hegdehub787@gmail.com,7509025425,Jaipur,Rajasthan,India,3.4,Inactive,2019-08-20,
S00936,Nadig Retail Pvt Ltd,nadigretailpvtltd429@gmail.com,7626894301,Mumbai,Maharashtra,India,2.4,Active,2024-05-30,
S00240,Magar Furniture Store,magarfurniturestore350@gmail.com,8488510272,Mumbai,Maharashtra,India,4.2,Active,2023-08-04,
S00895,Prakash Electronics Store,prakashelectronicsst17@gmail.com,6413211471,Hyderabad,Telangana,India,3.3,Active,2023-07-09,
S00462,Books & Stationery Store - Raja,booksstationerystore944@gmail.com,9246657293,Chennai,Tamil Nadu,India,2.9,Active,2026-06-25,
S00808,Bhavika Grocery Store,bhavikagrocerystore806@gmail.com,7669335134,Chennai,Tamil Nadu,India,2.3,Active,2025-07-27,
S00127,Toys & Baby Care Mart - Dar,toysbabycaremartdar310@gmail.com,6453017426,Bengaluru,Karnataka,India,4.0,Inactive,2022-06-27,
S00652,Maharaj Store,maharajstore774@gmail.com,7114577584,Hyderabad,Telangana,India,3.9,Active,2024-02-23,
S00029,Gaba Collection,gabacollection524@gmail.com,9214895134,Bengaluru,Karnataka,India,2.7,Active,2019-04-11,
S00083,Karpe Retail Pvt Ltd,karperetailpvtltd106@gmail.com,7432921277,Surat,Gujarat,India,4.1,Active,2024-01-13,
S00036,Beauty House - Bhalla,beautyhousebhalla217@gmail.com,9556464170,Pune,Maharashtra,India,4.1,Active,2022-12-04,
S00226,Goda Books & Stationery Store,godabooksstationerys693@gmail.com,6335421689,Jaipur,Rajasthan,India,3.0,Active,2019-07-07,
S00597,Setty House,settyhouse915@gmail.com,8945147541,Kolkata,West Bengal,India,4.2,Inactive,2020-08-31,
S00293,Furniture Emporium - Toor,furnitureemporiumtoo885@gmail.com,9784872829,Mumbai,Maharashtra,India,3.8,Active,2026-02-17,
S00877,Ramaswamy Co.,ramaswamyco509@gmail.com,6122182315,Mumbai,Maharashtra,India,4.7,Active,2023-08-18,
S00003,Footwear Emporium - Kapoor,footwearemporiumkapo827@gmail.com,6781618495,Bengaluru,Karnataka,India,3.7,Active,2019-07-07,
S00450,Karan Beauty Ventures,karanbeautyventures338@gmail.com,6975923045,Chennai,Tamil Nadu,India,4.2,Active,2025-02-19,
S00458,Dhingra Kitchenware Store,dhingrakitchenwarest215@gmail.com,9236831472,Lucknow,Uttar Pradesh,India,3.5,Active,2020-11-11,
S00185,Bala Fashion House,balafashionhouse899@gmail.com,9445187053,Lucknow,Uttar Pradesh,India,2.9,Active,2025-12-25,
S00120,Kitchenware Exports - Murthy,kitchenwareexportsmu625@gmail.com,9334843443,Bengaluru,Karnataka,India,4.0,Active,2024-05-19,
S00511,Tailor Collection,tailorcollection272@gmail.com,6514888143,Bengaluru,Karnataka,India,2.1,Active,2019-06-06,
S00260,Joshua Home & Lifestyle Co.,joshuahomelifestylec284@gmail.com,8257775478,Delhi,Delhi,India,2.2,Active,2019-12-02,
S00829,Borah Retail Pvt Ltd,borahretailpvtltd652@gmail.com,9283512959,Hyderabad,Telangana,India,2.5,Active,2020-12-28,
S00696,Furniture Retail Pvt Ltd - Gaba,furnitureretailpvtlt815@gmail.com,8551166829,Ahmedabad,Gujarat,India,3.5,Inactive,2021-03-22,
S00021,Books & Stationery Collection - Radhakrishnan,booksstationerycolle928@gmail.com,6164005242,Indore,Madhya Pradesh,India,4.1,Active,2023-10-18,
S00254,Fashion Retail Pvt Ltd - Yohannan,fashionretailpvtltdy572@gmail.com,6934667665,Mumbai,Maharashtra,India,1.5,Active,2024-12-30,
S00297,Sharaf Retail Pvt Ltd,sharafretailpvtltd297@gmail.com,6797497350,Bengaluru,Karnataka,India,2.4,Inactive,2019-04-01,
S00947,Laksh Mobiles & Accessories Store,lakshmobilesaccessor446@gmail.com,9189437052,Ahmedabad,Gujarat,India,3.2,Active,2019-07-20,
S00166,Irya Toys & Baby Care Ventures,iryatoysbabycarevent563@gmail.com,6914858078,Pune,Maharashtra,India,2.7,Active,2026-05-01,
S00225,Sandal Enterprises,sandalenterprises630@gmail.com,9666760083,Jaipur,Rajasthan,India,4.1,Inactive,2022-08-12,
S00719,Grocery Traders - Bala,grocerytradersbala706@gmail.com,9043878753,Jaipur,Rajasthan,India,3.0,Active,2024-10-08,
S00605,Oeshi Fashion Store,oeshifashionstore189@gmail.com,6775662056,Bengaluru,Karnataka,India,2.6,Active,2019-11-15,
S00501,Sha Furniture Retail Pvt Ltd,shafurnitureretailpv244@gmail.com,6653331537,Kolkata,West Bengal,India,4.0,Inactive,2025-09-22,
S00126,Keer Exports,keerexports180@gmail.com,9685161227,Lucknow,Uttar Pradesh,India,3.0,Active,2021-12-04,
S00428,Pai Emporium,paiemporium425@gmail.com,9498782082,Chennai,Tamil Nadu,India,3.7,Active,2024-03-29,
S00274,Udarsh Sports & Fitness Hub,udarshsportsfitnessh184@gmail.com,8887449562,Jaipur,Rajasthan,India,4.3,Active,2021-07-30,
S00316,Khosla Sports & Fitness Collection,khoslasportsfitnessc228@gmail.com,9462251790,Ahmedabad,Gujarat,India,3.6,Active,2023-06-21,
S00975,Grewal Hub,grewalhub643@gmail.com,9802058695,Indore,Madhya Pradesh,India,1.1,Active,2020-03-20,
S00607,Vala Mobiles & Accessories Ventures,valamobilesaccessori578@gmail.com,9005140546,Delhi,Delhi,India,3.5,Active,2023-05-20,
S00612,Rana Exports,ranaexports963@gmail.com,6970546692,Patna,Bihar,India,3.4,Active,2026-01-02,
S00708,Ryan Footwear Hub,ryanfootwearhub303@gmail.com,6314675361,Bengaluru,Karnataka,India,2.5,Inactive,2026-05-29,
S00730,Footwear Enterprises - Sen,footwearenterprisess938@gmail.com,8809404760,Kolkata,West Bengal,India,4.9,Active,2022-01-28,
S00171,Nisha Sports & Fitness Store,nishasportsfitnessst275@gmail.com,8458929750,Delhi,Delhi,India,1.8,Active,2024-02-26,
S00681,Dayita Grocery Ventures,dayitagroceryventure491@gmail.com,6114837537,Patna,Bihar,India,4.0,Inactive,2025-03-08,
S00665,Chauhan Grocery Exports,chauhangroceryexport190@gmail.com,7328837744,Pune,Maharashtra,India,3.9,Inactive,2024-07-12,
S00806,Dalal Enterprises,dalalenterprises651@gmail.com,7289634064,Pune,Maharashtra,India,3.2,Active,2023-09-22,
S00679,Palla Hub,pallahub119@gmail.com,9195535603,Chennai,Tamil Nadu,India,2.7,Active,2021-07-19,
S00078,Prakash Retail Pvt Ltd,prakashretailpvtltd773@gmail.com,6147679764,Kolkata,West Bengal,India,-1.0,Active,2022-11-14,invalid_seller_rating
S00793,Date Mobiles & Accessories Co.,datemobilesaccessori167@gmail.com,7179556331,Hyderabad,Telangana,India,4.2,Active,2021-11-11,
S00438,Harish Grocery Exports,harishgroceryexports811@gmail.com,7063459112,Kolkata,West Bengal,India,2.8,Active,2026-04-13,
S00104,Shere Sports & Fitness Hub,sheresportsfitnesshu269@gmail.com,8739473121,Hyderabad,Telangana,India,3.4,Inactive,2023-12-29,
S00980,Chadha Mart,chadhamart674@gmail.com,6736511893,Mumbai,Maharashtra,India,4.5,Active,2023-10-16,
S00422,Oeshi Toys & Baby Care Exports,oeshitoysbabycareexp488@gmail.com,7806479695,Hyderabad,Telangana,India,4.1,Active,2019-09-09,
S00784,Ganesan House,ganesanhouse895@gmail.com,7949381735,Patna,Bihar,India,3.7,Active,2021-12-03,
S00582,Mohammed Grocery Mart,mohammedgrocerymart373@gmail.com,8411082555,Mumbai,Maharashtra,India,4.1,Active,2025-10-12,
S00177,Palla Mart,pallamart531@gmail.com,7640376137,Indore,Madhya Pradesh,India,3.9,Active,2019-02-19,
S00850,Grocery Collection - Balasubramanian,grocerycollectionbal626@gmail.com,6111000515,Indore,Madhya Pradesh,India,4.5,Active,2020-09-08,
S00580,Muni Traders,munitraders94@gmail.com,6668433567,Coimbatore,Tamil Nadu,India,1.9,Active,2019-07-31,
S00030,Pant Toys & Baby Care Ventures,panttoysbabycarevent467@gmail.com,9936763201,Mumbai,Maharashtra,India,4.2,Active,2024-10-22,
S00906,Ramaswamy Grocery House,ramaswamygroceryhous150@gmail.com,7821781923,Delhi,Delhi,India,3.8,Active,2026-01-06,
S00223,Kohli Furniture Ventures,kohlifurnitureventur484@gmail.com,7816846022,Mumbai,Maharashtra,India,4.8,Active,2025-05-21,
S00454,Electronics Collection - Balakrishnan,electronicscollectio153@gmail.com,7438649081,Chennai,Tamil Nadu,India,4.5,Active,2024-09-22,
S00811,Borah Home & Lifestyle Hub,borahhomelifestylehu91@gmail.com,8376601444,Jaipur,Rajasthan,India,3.9,Active,2026-06-24,
S00221,Hayer Traders,hayertraders352@gmail.com,7875842824,Bengaluru,Karnataka,India,2.1,Active,2021-11-25,
S00469,Sathe Exports,satheexports925@gmail.com,6846684550,Bengaluru,Karnataka,India,4.3,Inactive,2025-11-05,
S00624,Tripti Furniture Co.,triptifurnitureco8@gmail.com,8384444630,Bengaluru,Karnataka,India,4.4,Active,2019-03-05,
S00180,Grocery Hub - Rastogi,groceryhubrastogi401@gmail.com,6463031617,Ludhiana,Punjab,India,3.8,Active,2026-06-21,
S00481,Grocery Traders - Pandey,grocerytraderspandey806@gmail.com,7397189569,Nagpur,Maharashtra,India,1.8,Inactive,2019-04-06,
S00124,Buch House,buchhouse957@gmail.com,6672400499,Coimbatore,Tamil Nadu,India,2.2,Inactive,2022-03-11,
S00451,Guneet Sports & Fitness Enterprises,guneetsportsfitnesse262@gmail.com,7361032664,Nagpur,Maharashtra,India,3.9,Inactive,2020-09-23,
S00844,Thakkar Electronics Store,thakkarelectronicsst578@gmail.com,6079649673,Jaipur,Rajasthan,India,4.0,Active,2022-11-14,
S00563,Contractor Retail Pvt Ltd,contractorretailpvtl606@gmail.com,8429618446,Indore,Madhya Pradesh,India,3.9,Active,2024-02-12,
S00055,Yadav Co.,yadavco885@gmail.com,6465840449,Coimbatore,Tamil Nadu,India,3.7,Active,2020-08-31,
S00402,Guha Beauty Collection,guhabeautycollection221@gmail.com,9674266299,Bengaluru,Karnataka,India,2.0,Active,2024-04-28,
S00854,Furniture Store - Setty,furniturestoresetty300@gmail.com,6597099625,Mumbai,Maharashtra,India,4.3,Active,2022-02-21,
S00247,Books & Stationery Co. - Shukla,booksstationerycoshu710@gmail.com,6666580043,Bengaluru,Karnataka,India,3.8,Active,2023-12-20,
S00568,Chandran Exports,chandranexports674@gmail.com,7269405396,Pune,Maharashtra,India,4.0,Active,2022-12-20,
S00392,Cheema Books & Stationery Co.,cheemabooksstationer575@gmail.com,7253817933,Pune,Maharashtra,India,3.0,Inactive,2024-08-24,
S00795,Toys & Baby Care Traders - Pathak,toysbabycaretradersp748@gmail.com,8023290282,Lucknow,Uttar Pradesh,India,2.3,Active,2019-06-09,
S00524,Bhat Fashion Ventures,bhatfashionventures182@gmail.com,8186210427,Pune,Maharashtra,India,3.1,Active,2019-05-22,
S00815,Beauty Emporium - Mannan,beautyemporiummannan361@gmail.com,7470574238,Indore,Madhya Pradesh,India,4.1,Active,2022-08-11,
S00146,Sports & Fitness Exports - D’Alia,sportsfitnessexports580@gmail.com,6803397401,Mumbai,Maharashtra,India,4.0,Active,2025-02-02,
S00677,Doctor Fashion Emporium,doctorfashionemporiu973@gmail.com,9991872401,Surat,Gujarat,India,1.7,Active,2026-04-17,
S00034,Anamika Fashion Ventures,anamikafashionventur489@gmail.com,6546688937,Nagpur,Maharashtra,India,2.7,Active,2019-04-29,
S00159,Kitchenware Retail Pvt Ltd - Borra,kitchenwareretailpvt320@gmail.com,8738757177,Pune,Maharashtra,India,3.0,Active,2020-04-16,
S00389,Chand Home & Lifestyle Enterprises,chandhomelifestyleen710@gmail.com,9325431074,Chennai,Tamil Nadu,India,2.4,Active,2025-05-25,
S00139,Deo Store,deostore986@gmail.com,6739363854,Delhi,Delhi,India,3.2,Active,2023-01-11,
S00814,Palan Toys & Baby Care Collection,palantoysbabycarecol963@gmail.com,9603920514,Bengaluru,Karnataka,India,4.5,Active,2024-02-14,
S00771,Pillai Emporium,pillaiemporium317@gmail.com,7324913577,Mumbai,Maharashtra,India,3.7,Active,2019-02-19,
S00576,Bhasin Traders,bhasintraders405@gmail.com,9502374167,Mumbai,Maharashtra,India,3.7,Active,2020-06-05,
S00372,Bora Home & Lifestyle Ventures,borahomelifestyleven935@gmail.com,9410119470,Jaipur,Rajasthan,India,4.4,Active,2026-03-07,
S00882,Home & Lifestyle Emporium - Singhal,homelifestyleemporiu403@gmail.com,6470798632,Delhi,Delhi,India,2.2,Active,2020-03-13,
S00909,Beauty House - Mistry,beautyhousemistry476@gmail.com,8489547876,Mumbai,Maharashtra,India,4.1,Active,2025-08-11,
S00476,Chakrika Home & Lifestyle Collection,chakrikahomelifestyl34@gmail.com,7851961159,Pune,Maharashtra,India,2.9,Active,2020-04-27,
S00492,Nitesh Beauty Ventures,niteshbeautyventures175@gmail.com,7999219212,Mumbai,Maharashtra,India,2.8,Active,2021-07-22,
S00359,Bumb Enterprises,bumbenterprises658@gmail.com,9796927868,Ludhiana,Punjab,India,4.2,Active,2021-07-13,
S00186,Pranav Footwear Ventures,pranavfootwearventur792@gmail.com,7832060385,Delhi,Delhi,India,3.9,Active,2019-02-09,
S00762,Caleb Electronics Ventures,calebelectronicsvent969@gmail.com,6593297150,Hyderabad,Telangana,India,4.1,Inactive,2026-05-03,
S00467,Toys & Baby Care Emporium - Shroff,toysbabycareemporium518@gmail.com,7145653286,Delhi,Delhi,India,4.2,Active,2023-10-23,
S00925,Devi Electronics Ventures,devielectronicsventu587@gmail.com,7487623039,Mumbai,Maharashtra,India,4.0,Active,2020-02-20,
S00842,Dass Grocery Mart,dassgrocerymart231@gmail.com,7357071398,Bengaluru,Karnataka,India,2.9,Active,2025-02-19,
S00865,Fashion Co. - Das,fashioncodas420@gmail.com,9756777226,Kolkata,West Bengal,India,3.3,Active,2020-07-25,
S00483,Devan Exports,devanexports61@gmail.com,8200461526,Delhi,Delhi,India,4.4,Active,2020-05-10,
S00170,Praneel Furniture Enterprises,praneelfurnitureente528@gmail.com,8577590175,Chennai,Tamil Nadu,India,4.3,Active,2023-06-18,
S00876,Bajaj Sports & Fitness Hub,bajajsportsfitnesshu644@gmail.com,9562590459,Chandigarh,Chandigarh,India,4.1,Active,2024-09-26,
S00025,Home & Lifestyle House - Mann,homelifestylehousema286@gmail.com,6458685014,Mumbai,Maharashtra,India,2.5,Inactive,2021-12-23,
S00354,Mobiles & Accessories Collection - Seshadri,mobilesaccessoriesco569@gmail.com,6724619196,Mumbai,Maharashtra,India,3.0,Active,2019-09-09,
